"GEOCODE","var_pl94_use","count"
"440070001011001","tot_a0p_r2p_all_hl_n",0
"440070001011001","tot_a18p",0
"440070001011001","tot_a18p_r1_all",0
"440070001011001","tot_a18p_r1_w",0
"440070001011001","tot_a18p_r1_b",0
"440070001011001","tot_a18p_r1_na",0
"440070001011001","tot_a18p_r1_a",0
"440070001011001","tot_a18p_r1_pi",0
"440070001011001","tot_a18p_r1_o",0
"440070001011001","tot_a18p_r2p_all",0
"440070001011001","tot_a18p_hl_yn",0
"440070001011001","tot_a18p_hl_y",0
"440070001011001","tot_a18p_hl_n",0
"440070001011001","tot_a18p_r1p_all_hl_n",0
"440070001011001","tot_a18p_r1_w_hl_n",0
"440070001011001","tot_a18p_r1_b_hl_n",0
"440070001011001","tot_a18p_r1_na_hl_n",0
"440070001011001","tot_a18p_r1_a_hl_n",0
"440070001011001","tot_a18p_r1_pi_hl_n",0
"440070001011001","tot_a18p_r1_o_hl_n",0
"440070001011001","tot_a18p_r2p_all_hl_n",0
"440070001024047","tot_a0p",20
"440070001024047","tot_a0p_r1_all",20
"440070001024047","tot_a0p_r1_w",0
"440070001024047","tot_a0p_r1_b",0
"440070001024047","tot_a0p_r1_na",0
"440070001024047","tot_a0p_r1_a",0
"440070001024047","tot_a0p_r1_pi",0
"440070001024047","tot_a0p_r1_o",20
"440070001024047","tot_a0p_r2p_all",0
"440070001024047","tot_a0p_hl_yn",20
"440070001024047","tot_a0p_hl_y",20
"440070001024047","tot_a0p_hl_n",0
"440070001024047","tot_a0p_r1p_all_hl_n",0
"440070001024047","tot_a0p_r1_w_hl_n",0
"440070001024047","tot_a0p_r1_b_hl_n",0
"440070001024047","tot_a0p_r1_na_hl_n",0
"440070001024047","tot_a0p_r1_a_hl_n",0
"440070001024047","tot_a0p_r1_pi_hl_n",0
"440070001024047","tot_a0p_r1_o_hl_n",0
"440070001024047","tot_a0p_r2p_all_hl_n",0
"440070001024047","tot_a18p",20
"440070001024047","tot_a18p_r1_all",20
"440070001024047","tot_a18p_r1_w",0
"440070001024047","tot_a18p_r1_b",0
"440070001024047","tot_a18p_r1_na",0
"440070001024047","tot_a18p_r1_a",0
"440070001024047","tot_a18p_r1_pi",0
"440070001024047","tot_a18p_r1_o",20
"440070001024047","tot_a18p_r2p_all",0
"440070001024047","tot_a18p_hl_yn",20
"440070001024047","tot_a18p_hl_y",20
"440070001024047","tot_a18p_hl_n",0
"440070001024047","tot_a18p_r1p_all_hl_n",0
"440070001024047","tot_a18p_r1_w_hl_n",0
"440070001024047","tot_a18p_r1_b_hl_n",0
"440070001024047","tot_a18p_r1_na_hl_n",0
"440070001024047","tot_a18p_r1_a_hl_n",0
"440070001024047","tot_a18p_r1_pi_hl_n",0
"440070001024047","tot_a18p_r1_o_hl_n",0
"440070001024047","tot_a18p_r2p_all_hl_n",0
"440070001024008","tot_a0p",0
"440070001024008","tot_a0p_r1_all",0
"440070001024008","tot_a0p_r1_w",0
"440070001024008","tot_a0p_r1_b",0
"440070001024008","tot_a0p_r1_na",0
"440070001024008","tot_a0p_r1_a",0
"440070001024008","tot_a0p_r1_pi",0
"440070001024008","tot_a0p_r1_o",0
"440070001024008","tot_a0p_r2p_all",0
"440070001024008","tot_a0p_hl_yn",0
"440070001024008","tot_a0p_hl_y",0
"440070001024008","tot_a0p_hl_n",0
"440070001024008","tot_a0p_r1p_all_hl_n",0
"440070001024008","tot_a0p_r1_w_hl_n",0
"440070001024008","tot_a0p_r1_b_hl_n",0
"440070001024008","tot_a0p_r1_na_hl_n",0
"440070001024008","tot_a0p_r1_a_hl_n",0
"440070001024008","tot_a0p_r1_pi_hl_n",0
"440070001024008","tot_a0p_r1_o_hl_n",0
"440070001024008","tot_a0p_r2p_all_hl_n",0
"440070001024008","tot_a18p",0
"440070001024008","tot_a18p_r1_all",0
"440070001024008","tot_a18p_r1_w",0
"440070001024008","tot_a18p_r1_b",0
"440070001024008","tot_a18p_r1_na",0
"440070001024008","tot_a18p_r1_a",0
"440070001024008","tot_a18p_r1_pi",0
"440070001024008","tot_a18p_r1_o",0
"440070001024008","tot_a18p_r2p_all",0
"440070001024008","tot_a18p_hl_yn",0
"440070001024008","tot_a18p_hl_y",0
"440070001024008","tot_a18p_hl_n",0
"440070001024008","tot_a18p_r1p_all_hl_n",0
"440070001024008","tot_a18p_r1_w_hl_n",0
"440070001024008","tot_a18p_r1_b_hl_n",0
"440070001024008","tot_a18p_r1_na_hl_n",0
"440070001024008","tot_a18p_r1_a_hl_n",0
"440070001024008","tot_a18p_r1_pi_hl_n",0
"440070001024008","tot_a18p_r1_o_hl_n",0
"440070001024008","tot_a18p_r2p_all_hl_n",0
"440070001022008","tot_a0p",0
"440070001022008","tot_a0p_r1_all",0
"440070001022008","tot_a0p_r1_w",0
"440070001022008","tot_a0p_r1_b",0
"440070001022008","tot_a0p_r1_na",0
"440070001022008","tot_a0p_r1_a",0
"440070001022008","tot_a0p_r1_pi",0
"440070001022008","tot_a0p_r1_o",0
"440070001022008","tot_a0p_r2p_all",0
"440070001022008","tot_a0p_hl_yn",0
"440070001022008","tot_a0p_hl_y",0
"440070001022008","tot_a0p_hl_n",0
"440070001022008","tot_a0p_r1p_all_hl_n",0
"440070001022008","tot_a0p_r1_w_hl_n",0
"440070001022008","tot_a0p_r1_b_hl_n",0
"440070001022008","tot_a0p_r1_na_hl_n",0
"440070001022008","tot_a0p_r1_a_hl_n",0
"440070001022008","tot_a0p_r1_pi_hl_n",0
"440070001022008","tot_a0p_r1_o_hl_n",0
"440070001022008","tot_a0p_r2p_all_hl_n",0
"440070001022008","tot_a18p",0
"440070001022008","tot_a18p_r1_all",0
"440070001022008","tot_a18p_r1_w",0
"440070001022008","tot_a18p_r1_b",0
"440070001022008","tot_a18p_r1_na",0
"440070001022008","tot_a18p_r1_a",0
"440070001022008","tot_a18p_r1_pi",0
"440070001022008","tot_a18p_r1_o",0
"440070001022008","tot_a18p_r2p_all",0
"440070001022008","tot_a18p_hl_yn",0
"440070001022008","tot_a18p_hl_y",0
"440070001022008","tot_a18p_hl_n",0
"440070001022008","tot_a18p_r1p_all_hl_n",0
"440070001022008","tot_a18p_r1_w_hl_n",0
"440070001022008","tot_a18p_r1_b_hl_n",0
"440070001022008","tot_a18p_r1_na_hl_n",0
"440070001022008","tot_a18p_r1_a_hl_n",0
"440070001022008","tot_a18p_r1_pi_hl_n",0
"440070001022008","tot_a18p_r1_o_hl_n",0
"440070001022008","tot_a18p_r2p_all_hl_n",0
"440070001022009","tot_a0p",46
"440070001022009","tot_a0p_r1_all",46
"440070001022009","tot_a0p_r1_w",46
"440070001022009","tot_a0p_r1_b",0
"440070001022009","tot_a0p_r1_na",0
"440070001022009","tot_a0p_r1_a",0
"440070001022009","tot_a0p_r1_pi",0
"440070001022009","tot_a0p_r1_o",0
"440070001022009","tot_a0p_r2p_all",0
"440070001022009","tot_a0p_hl_yn",46
"440070001022009","tot_a0p_hl_y",46
"440070001022009","tot_a0p_hl_n",0
"440070001022009","tot_a0p_r1p_all_hl_n",0
"440070001022009","tot_a0p_r1_w_hl_n",0
"440070001022009","tot_a0p_r1_b_hl_n",0
"440070001022009","tot_a0p_r1_na_hl_n",0
"440070001022009","tot_a0p_r1_a_hl_n",0
"440070001022009","tot_a0p_r1_pi_hl_n",0
"440070001022009","tot_a0p_r1_o_hl_n",0
"440070001022009","tot_a0p_r2p_all_hl_n",0
"440070001022009","tot_a18p",0
"440070001022009","tot_a18p_r1_all",0
"440070001022009","tot_a18p_r1_w",0
"440070001022009","tot_a18p_r1_b",0
"440070001022009","tot_a18p_r1_na",0
"440070001022009","tot_a18p_r1_a",0
"440070001022009","tot_a18p_r1_pi",0
"440070001022009","tot_a18p_r1_o",0
"440070001022009","tot_a18p_r2p_all",0
"440070001022009","tot_a18p_hl_yn",0
"440070001022009","tot_a18p_hl_y",0
"440070001022009","tot_a18p_hl_n",0
"440070001022009","tot_a18p_r1p_all_hl_n",0
"440070001022009","tot_a18p_r1_w_hl_n",0
"440070001022009","tot_a18p_r1_b_hl_n",0
"440070001022009","tot_a18p_r1_na_hl_n",0
"440070001022009","tot_a18p_r1_a_hl_n",0
"440070001022009","tot_a18p_r1_pi_hl_n",0
"440070001022009","tot_a18p_r1_o_hl_n",0
"440070001022009","tot_a18p_r2p_all_hl_n",0
"440070001021015","tot_a0p",0
"440070001021015","tot_a0p_r1_all",0
"440070001021015","tot_a0p_r1_w",0
"440070001021015","tot_a0p_r1_b",0
"440070001021015","tot_a0p_r1_na",0
"440070001021015","tot_a0p_r1_a",0
"440070001021015","tot_a0p_r1_pi",0
"440070001021015","tot_a0p_r1_o",0
"440070001021015","tot_a0p_r2p_all",0
"440070001021015","tot_a0p_hl_yn",0
"440070001021015","tot_a0p_hl_y",0
"440070001021015","tot_a0p_hl_n",0
"440070001021015","tot_a0p_r1p_all_hl_n",0
"440070001021015","tot_a0p_r1_w_hl_n",0
"440070001021015","tot_a0p_r1_b_hl_n",0
"440070001021015","tot_a0p_r1_na_hl_n",0
"440070001021015","tot_a0p_r1_a_hl_n",0
"440070001021015","tot_a0p_r1_pi_hl_n",0
"440070001021015","tot_a0p_r1_o_hl_n",0
"440070001021015","tot_a0p_r2p_all_hl_n",0
"440070001021015","tot_a18p",0
"440070001021015","tot_a18p_r1_all",0
"440070001021015","tot_a18p_r1_w",0
"440070001021015","tot_a18p_r1_b",0
"440070001021015","tot_a18p_r1_na",0
"440070001021015","tot_a18p_r1_a",0
"440070001021015","tot_a18p_r1_pi",0
"440070001021015","tot_a18p_r1_o",0
"440070001021015","tot_a18p_r2p_all",0
"440070001021015","tot_a18p_hl_yn",0
"440070001021015","tot_a18p_hl_y",0
"440070001021015","tot_a18p_hl_n",0
"440070001021015","tot_a18p_r1p_all_hl_n",0
"440070001021015","tot_a18p_r1_w_hl_n",0
"440070001021015","tot_a18p_r1_b_hl_n",0
"440070001021015","tot_a18p_r1_na_hl_n",0
"440070001021015","tot_a18p_r1_a_hl_n",0
"440070001021015","tot_a18p_r1_pi_hl_n",0
"440070001021015","tot_a18p_r1_o_hl_n",0
"440070001021015","tot_a18p_r2p_all_hl_n",0
"440070001022025","tot_a0p",0
"440070001022025","tot_a0p_r1_all",0
"440070001022025","tot_a0p_r1_w",0
"440070001022025","tot_a0p_r1_b",0
"440070001022025","tot_a0p_r1_na",0
"440070001022025","tot_a0p_r1_a",0
"440070001022025","tot_a0p_r1_pi",0
"440070001022025","tot_a0p_r1_o",0
"440070001022025","tot_a0p_r2p_all",0
"440070001022025","tot_a0p_hl_yn",0
"440070001022025","tot_a0p_hl_y",0
"440070001022025","tot_a0p_hl_n",0
"440070001022025","tot_a0p_r1p_all_hl_n",0
"440070001022025","tot_a0p_r1_w_hl_n",0
"440070001022025","tot_a0p_r1_b_hl_n",0
"440070001022025","tot_a0p_r1_na_hl_n",0
"440070001022025","tot_a0p_r1_a_hl_n",0
"440070001022025","tot_a0p_r1_pi_hl_n",0
"440070001022025","tot_a0p_r1_o_hl_n",0
"440070001022025","tot_a0p_r2p_all_hl_n",0
"440070001022025","tot_a18p",0
"440070001022025","tot_a18p_r1_all",0
"440070001022025","tot_a18p_r1_w",0
"440070001022025","tot_a18p_r1_b",0
"440070001022025","tot_a18p_r1_na",0
"440070001022025","tot_a18p_r1_a",0
"440070001022025","tot_a18p_r1_pi",0
"440070001022025","tot_a18p_r1_o",0
"440070001022025","tot_a18p_r2p_all",0
"440070001022025","tot_a18p_hl_yn",0
"440070001022025","tot_a18p_hl_y",0
"440070001022025","tot_a18p_hl_n",0
"440070001022025","tot_a18p_r1p_all_hl_n",0
"440070001022025","tot_a18p_r1_w_hl_n",0
"440070001022025","tot_a18p_r1_b_hl_n",0
"440070001022025","tot_a18p_r1_na_hl_n",0
"440070001022025","tot_a18p_r1_a_hl_n",0
"440070001022025","tot_a18p_r1_pi_hl_n",0
"440070001022025","tot_a18p_r1_o_hl_n",0
"440070001022025","tot_a18p_r2p_all_hl_n",0
"440070001012001","tot_a0p",98
"440070001012001","tot_a0p_r1_all",98
"440070001012001","tot_a0p_r1_w",98
"440070001012001","tot_a0p_r1_b",0
"440070001012001","tot_a0p_r1_na",0
"440070001012001","tot_a0p_r1_a",0
"440070001012001","tot_a0p_r1_pi",0
"440070001012001","tot_a0p_r1_o",0
"440070001012001","tot_a0p_r2p_all",0
"440070001012001","tot_a0p_hl_yn",98
"440070001012001","tot_a0p_hl_y",1
"440070001012001","tot_a0p_hl_n",97
"440070001012001","tot_a0p_r1p_all_hl_n",97
"440070001012001","tot_a0p_r1_w_hl_n",97
"440070001012001","tot_a0p_r1_b_hl_n",0
"440070001012001","tot_a0p_r1_na_hl_n",0
"440070001012001","tot_a0p_r1_a_hl_n",0
"440070001012001","tot_a0p_r1_pi_hl_n",0
"440070001012001","tot_a0p_r1_o_hl_n",0
"440070001012001","tot_a0p_r2p_all_hl_n",0
"440070001012001","tot_a18p",97
"440070001012001","tot_a18p_r1_all",97
"440070001012001","tot_a18p_r1_w",97
"440070001012001","tot_a18p_r1_b",0
"440070001012001","tot_a18p_r1_na",0
"440070001012001","tot_a18p_r1_a",0
"440070001012001","tot_a18p_r1_pi",0
"440070001012001","tot_a18p_r1_o",0
"440070001012001","tot_a18p_r2p_all",0
"440070001012001","tot_a18p_hl_yn",97
"440070001012001","tot_a18p_hl_y",0
"440070001012001","tot_a18p_hl_n",97
"440070001012001","tot_a18p_r1p_all_hl_n",97
"440070001012001","tot_a18p_r1_w_hl_n",97
"440070001012001","tot_a18p_r1_b_hl_n",0
"440070001012001","tot_a18p_r1_na_hl_n",0
"440070001012001","tot_a18p_r1_a_hl_n",0
"440070001012001","tot_a18p_r1_pi_hl_n",0
"440070001012001","tot_a18p_r1_o_hl_n",0
"440070001012001","tot_a18p_r2p_all_hl_n",0
"440070001024016","tot_a0p",0
"440070001024016","tot_a0p_r1_all",0
"440070001024016","tot_a0p_r1_w",0
"440070001024016","tot_a0p_r1_b",0
"440070001024016","tot_a0p_r1_na",0
"440070001024016","tot_a0p_r1_a",0
"440070001024016","tot_a0p_r1_pi",0
"440070001024016","tot_a0p_r1_o",0
"440070001024016","tot_a0p_r2p_all",0
"440070001024016","tot_a0p_hl_yn",0
"440070001024016","tot_a0p_hl_y",0
"440070001024016","tot_a0p_hl_n",0
"440070001024016","tot_a0p_r1p_all_hl_n",0
"440070001024016","tot_a0p_r1_w_hl_n",0
"440070001024016","tot_a0p_r1_b_hl_n",0
"440070001024016","tot_a0p_r1_na_hl_n",0
"440070001024016","tot_a0p_r1_a_hl_n",0
"440070001024016","tot_a0p_r1_pi_hl_n",0
"440070001024016","tot_a0p_r1_o_hl_n",0
"440070001024016","tot_a0p_r2p_all_hl_n",0
"440070001024016","tot_a18p",0
"440070001024016","tot_a18p_r1_all",0
"440070001024016","tot_a18p_r1_w",0
"440070001024016","tot_a18p_r1_b",0
"440070001024016","tot_a18p_r1_na",0
"440070001024016","tot_a18p_r1_a",0
"440070001024016","tot_a18p_r1_pi",0
"440070001024016","tot_a18p_r1_o",0
"440070001024016","tot_a18p_r2p_all",0
"440070001024016","tot_a18p_hl_yn",0
"440070001024016","tot_a18p_hl_y",0
"440070001024016","tot_a18p_hl_n",0
"440070001024016","tot_a18p_r1p_all_hl_n",0
"440070001024016","tot_a18p_r1_w_hl_n",0
"440070001024016","tot_a18p_r1_b_hl_n",0
"440070001024016","tot_a18p_r1_na_hl_n",0
"440070001024016","tot_a18p_r1_a_hl_n",0
"440070001024016","tot_a18p_r1_pi_hl_n",0
"440070001024016","tot_a18p_r1_o_hl_n",0
"440070001024016","tot_a18p_r2p_all_hl_n",0
"440070001024003","tot_a0p",0
"440070001024003","tot_a0p_r1_all",0
"440070001024003","tot_a0p_r1_w",0
"440070001024003","tot_a0p_r1_b",0
"440070001024003","tot_a0p_r1_na",0
"440070001024003","tot_a0p_r1_a",0
"440070001024003","tot_a0p_r1_pi",0
"440070001024003","tot_a0p_r1_o",0
"440070001024003","tot_a0p_r2p_all",0
"440070001024003","tot_a0p_hl_yn",0
"440070001024003","tot_a0p_hl_y",0
"440070001024003","tot_a0p_hl_n",0
"440070001024003","tot_a0p_r1p_all_hl_n",0
"440070001024003","tot_a0p_r1_w_hl_n",0
"440070001024003","tot_a0p_r1_b_hl_n",0
"440070001024003","tot_a0p_r1_na_hl_n",0
"440070001024003","tot_a0p_r1_a_hl_n",0
"440070001024003","tot_a0p_r1_pi_hl_n",0
"440070001024003","tot_a0p_r1_o_hl_n",0
"440070001024003","tot_a0p_r2p_all_hl_n",0
"440070001024003","tot_a18p",0
"440070001024003","tot_a18p_r1_all",0
"440070001024003","tot_a18p_r1_w",0
"440070001024003","tot_a18p_r1_b",0
"440070001024003","tot_a18p_r1_na",0
"440070001024003","tot_a18p_r1_a",0
"440070001024003","tot_a18p_r1_pi",0
"440070001024003","tot_a18p_r1_o",0
"440070001024003","tot_a18p_r2p_all",0
"440070001024003","tot_a18p_hl_yn",0
"440070001024003","tot_a18p_hl_y",0
"440070001024003","tot_a18p_hl_n",0
"440070001024003","tot_a18p_r1p_all_hl_n",0
"440070001024003","tot_a18p_r1_w_hl_n",0
"440070001024003","tot_a18p_r1_b_hl_n",0
"440070001024003","tot_a18p_r1_na_hl_n",0
"440070001024003","tot_a18p_r1_a_hl_n",0
"440070001024003","tot_a18p_r1_pi_hl_n",0
"440070001024003","tot_a18p_r1_o_hl_n",0
"440070001024003","tot_a18p_r2p_all_hl_n",0
"440070001022028","tot_a0p",8
"440070001022028","tot_a0p_r1_all",6
"440070001022028","tot_a0p_r1_w",0
"440070001022028","tot_a0p_r1_b",0
"440070001022028","tot_a0p_r1_na",0
"440070001022028","tot_a0p_r1_a",6
"440070001022028","tot_a0p_r1_pi",0
"440070001022028","tot_a0p_r1_o",0
"440070001022028","tot_a0p_r2p_all",2
"440070001022028","tot_a0p_hl_yn",8
"440070001022028","tot_a0p_hl_y",0
"440070001022028","tot_a0p_hl_n",8
"440070001022028","tot_a0p_r1p_all_hl_n",6
"440070001022028","tot_a0p_r1_w_hl_n",0
"440070001022028","tot_a0p_r1_b_hl_n",0
"440070001022028","tot_a0p_r1_na_hl_n",0
"440070001022028","tot_a0p_r1_a_hl_n",6
"440070001022028","tot_a0p_r1_pi_hl_n",0
"440070001022028","tot_a0p_r1_o_hl_n",0
"440070001022028","tot_a0p_r2p_all_hl_n",2
"440070001022028","tot_a18p",8
"440070001022028","tot_a18p_r1_all",6
"440070001022028","tot_a18p_r1_w",0
"440070001022028","tot_a18p_r1_b",0
"440070001022028","tot_a18p_r1_na",0
"440070001022028","tot_a18p_r1_a",6
"440070001022028","tot_a18p_r1_pi",0
"440070001022028","tot_a18p_r1_o",0
"440070001022028","tot_a18p_r2p_all",2
"440070001022028","tot_a18p_hl_yn",8
"440070001022028","tot_a18p_hl_y",0
"440070001022028","tot_a18p_hl_n",8
"440070001022028","tot_a18p_r1p_all_hl_n",6
"440070001022028","tot_a18p_r1_w_hl_n",0
"440070001022028","tot_a18p_r1_b_hl_n",0
"440070001022028","tot_a18p_r1_na_hl_n",0
"440070001022028","tot_a18p_r1_a_hl_n",6
"440070001022028","tot_a18p_r1_pi_hl_n",0
"440070001022028","tot_a18p_r1_o_hl_n",0
"440070001022028","tot_a18p_r2p_all_hl_n",2
"440070001011009","tot_a0p",19
"440070001011009","tot_a0p_r1_all",19
"440070001011009","tot_a0p_r1_w",0
"440070001011009","tot_a0p_r1_b",19
"440070001011009","tot_a0p_r1_na",0
"440070001011009","tot_a0p_r1_a",0
"440070001011009","tot_a0p_r1_pi",0
"440070001011009","tot_a0p_r1_o",0
"440070001011009","tot_a0p_r2p_all",0
"440070001011009","tot_a0p_hl_yn",19
"440070001011009","tot_a0p_hl_y",0
"440070001011009","tot_a0p_hl_n",19
"440070001011009","tot_a0p_r1p_all_hl_n",19
"440070001011009","tot_a0p_r1_w_hl_n",0
"440070001011009","tot_a0p_r1_b_hl_n",19
"440070001011009","tot_a0p_r1_na_hl_n",0
"440070001011009","tot_a0p_r1_a_hl_n",0
"440070001011009","tot_a0p_r1_pi_hl_n",0
"440070001011009","tot_a0p_r1_o_hl_n",0
"440070001011009","tot_a0p_r2p_all_hl_n",0
"440070001011009","tot_a18p",19
"440070001011009","tot_a18p_r1_all",19
"440070001011009","tot_a18p_r1_w",0
"440070001011009","tot_a18p_r1_b",19
"440070001011009","tot_a18p_r1_na",0
"440070001011009","tot_a18p_r1_a",0
"440070001011009","tot_a18p_r1_pi",0
"440070001011009","tot_a18p_r1_o",0
"440070001011009","tot_a18p_r2p_all",0
"440070001011009","tot_a18p_hl_yn",19
"440070001011009","tot_a18p_hl_y",0
"440070001011009","tot_a18p_hl_n",19
"440070001011009","tot_a18p_r1p_all_hl_n",19
"440070001011009","tot_a18p_r1_w_hl_n",0
"440070001011009","tot_a18p_r1_b_hl_n",19
"440070001011009","tot_a18p_r1_na_hl_n",0
"440070001011009","tot_a18p_r1_a_hl_n",0
"440070001011009","tot_a18p_r1_pi_hl_n",0
"440070001011009","tot_a18p_r1_o_hl_n",0
"440070001011009","tot_a18p_r2p_all_hl_n",0
"440070001022034","tot_a0p",0
"440070001022034","tot_a0p_r1_all",0
"440070001022034","tot_a0p_r1_w",0
"440070001022034","tot_a0p_r1_b",0
"440070001022034","tot_a0p_r1_na",0
"440070001022034","tot_a0p_r1_a",0
"440070001022034","tot_a0p_r1_pi",0
"440070001022034","tot_a0p_r1_o",0
"440070001022034","tot_a0p_r2p_all",0
"440070001022034","tot_a0p_hl_yn",0
"440070001022034","tot_a0p_hl_y",0
"440070001022034","tot_a0p_hl_n",0
"440070001022034","tot_a0p_r1p_all_hl_n",0
"440070001022034","tot_a0p_r1_w_hl_n",0
"440070001022034","tot_a0p_r1_b_hl_n",0
"440070001022034","tot_a0p_r1_na_hl_n",0
"440070001022034","tot_a0p_r1_a_hl_n",0
"440070001022034","tot_a0p_r1_pi_hl_n",0
"440070001022034","tot_a0p_r1_o_hl_n",0
"440070001022034","tot_a0p_r2p_all_hl_n",0
"440070001022034","tot_a18p",0
"440070001022034","tot_a18p_r1_all",0
"440070001022034","tot_a18p_r1_w",0
"440070001022034","tot_a18p_r1_b",0
"440070001022034","tot_a18p_r1_na",0
"440070001022034","tot_a18p_r1_a",0
"440070001022034","tot_a18p_r1_pi",0
"440070001022034","tot_a18p_r1_o",0
"440070001022034","tot_a18p_r2p_all",0
"440070001022034","tot_a18p_hl_yn",0
"440070001022034","tot_a18p_hl_y",0
"440070001022034","tot_a18p_hl_n",0
"440070001022034","tot_a18p_r1p_all_hl_n",0
"440070001022034","tot_a18p_r1_w_hl_n",0
"440070001022034","tot_a18p_r1_b_hl_n",0
"440070001022034","tot_a18p_r1_na_hl_n",0
"440070001022034","tot_a18p_r1_a_hl_n",0
"440070001022034","tot_a18p_r1_pi_hl_n",0
"440070001022034","tot_a18p_r1_o_hl_n",0
"440070001022034","tot_a18p_r2p_all_hl_n",0
"440070001024000","tot_a0p",0
"440070001024000","tot_a0p_r1_all",0
"440070001024000","tot_a0p_r1_w",0
"440070001024000","tot_a0p_r1_b",0
"440070001024000","tot_a0p_r1_na",0
"440070001024000","tot_a0p_r1_a",0
"440070001024000","tot_a0p_r1_pi",0
"440070001024000","tot_a0p_r1_o",0
"440070001024000","tot_a0p_r2p_all",0
"440070001024000","tot_a0p_hl_yn",0
"440070001024000","tot_a0p_hl_y",0
"440070001024000","tot_a0p_hl_n",0
"440070001024000","tot_a0p_r1p_all_hl_n",0
"440070001024000","tot_a0p_r1_w_hl_n",0
"440070001024000","tot_a0p_r1_b_hl_n",0
"440070001024000","tot_a0p_r1_na_hl_n",0
"440070001024000","tot_a0p_r1_a_hl_n",0
"440070001024000","tot_a0p_r1_pi_hl_n",0
"440070001024000","tot_a0p_r1_o_hl_n",0
"440070001024000","tot_a0p_r2p_all_hl_n",0
"440070001024000","tot_a18p",0
"440070001024000","tot_a18p_r1_all",0
"440070001024000","tot_a18p_r1_w",0
"440070001024000","tot_a18p_r1_b",0
"440070001024000","tot_a18p_r1_na",0
"440070001024000","tot_a18p_r1_a",0
"440070001024000","tot_a18p_r1_pi",0
"440070001024000","tot_a18p_r1_o",0
"440070001024000","tot_a18p_r2p_all",0
"440070001024000","tot_a18p_hl_yn",0
"440070001024000","tot_a18p_hl_y",0
"440070001024000","tot_a18p_hl_n",0
"440070001024000","tot_a18p_r1p_all_hl_n",0
"440070001024000","tot_a18p_r1_w_hl_n",0
"440070001024000","tot_a18p_r1_b_hl_n",0
"440070001024000","tot_a18p_r1_na_hl_n",0
"440070001024000","tot_a18p_r1_a_hl_n",0
"440070001024000","tot_a18p_r1_pi_hl_n",0
"440070001024000","tot_a18p_r1_o_hl_n",0
"440070001024000","tot_a18p_r2p_all_hl_n",0
"440070001011005","tot_a0p",0
"440070001011005","tot_a0p_r1_all",0
"440070001011005","tot_a0p_r1_w",0
"440070001011005","tot_a0p_r1_b",0
"440070001011005","tot_a0p_r1_na",0
"440070001011005","tot_a0p_r1_a",0
"440070001011005","tot_a0p_r1_pi",0
"440070001011005","tot_a0p_r1_o",0
"440070001011005","tot_a0p_r2p_all",0
"440070001011005","tot_a0p_hl_yn",0
"440070001011005","tot_a0p_hl_y",0
"440070001011005","tot_a0p_hl_n",0
"440070001011005","tot_a0p_r1p_all_hl_n",0
"440070001011005","tot_a0p_r1_w_hl_n",0
"440070001011005","tot_a0p_r1_b_hl_n",0
"440070001011005","tot_a0p_r1_na_hl_n",0
"440070001011005","tot_a0p_r1_a_hl_n",0
"440070001011005","tot_a0p_r1_pi_hl_n",0
"440070001011005","tot_a0p_r1_o_hl_n",0
"440070001011005","tot_a0p_r2p_all_hl_n",0
"440070001011005","tot_a18p",0
"440070001011005","tot_a18p_r1_all",0
"440070001011005","tot_a18p_r1_w",0
"440070001011005","tot_a18p_r1_b",0
"440070001011005","tot_a18p_r1_na",0
"440070001011005","tot_a18p_r1_a",0
"440070001011005","tot_a18p_r1_pi",0
"440070001011005","tot_a18p_r1_o",0
"440070001011005","tot_a18p_r2p_all",0
"440070001011005","tot_a18p_hl_yn",0
"440070001011005","tot_a18p_hl_y",0
"440070001011005","tot_a18p_hl_n",0
"440070001011005","tot_a18p_r1p_all_hl_n",0
"440070001011005","tot_a18p_r1_w_hl_n",0
"440070001011005","tot_a18p_r1_b_hl_n",0
"440070001011005","tot_a18p_r1_na_hl_n",0
"440070001011005","tot_a18p_r1_a_hl_n",0
"440070001011005","tot_a18p_r1_pi_hl_n",0
"440070001011005","tot_a18p_r1_o_hl_n",0
"440070001011005","tot_a18p_r2p_all_hl_n",0
"440070001023011","tot_a0p",33
"440070001023011","tot_a0p_r1_all",33
"440070001023011","tot_a0p_r1_w",6
"440070001023011","tot_a0p_r1_b",0
"440070001023011","tot_a0p_r1_na",0
"440070001023011","tot_a0p_r1_a",27
"440070001023011","tot_a0p_r1_pi",0
"440070001023011","tot_a0p_r1_o",0
"440070001023011","tot_a0p_r2p_all",0
"440070001023011","tot_a0p_hl_yn",33
"440070001023011","tot_a0p_hl_y",0
"440070001023011","tot_a0p_hl_n",33
"440070001023011","tot_a0p_r1p_all_hl_n",33
"440070001023011","tot_a0p_r1_w_hl_n",6
"440070001023011","tot_a0p_r1_b_hl_n",0
"440070001023011","tot_a0p_r1_na_hl_n",0
"440070001023011","tot_a0p_r1_a_hl_n",27
"440070001023011","tot_a0p_r1_pi_hl_n",0
"440070001023011","tot_a0p_r1_o_hl_n",0
"440070001023011","tot_a0p_r2p_all_hl_n",0
"440070001023011","tot_a18p",27
"440070001023011","tot_a18p_r1_all",27
"440070001023011","tot_a18p_r1_w",0
"440070001023011","tot_a18p_r1_b",0
"440070001023011","tot_a18p_r1_na",0
"440070001023011","tot_a18p_r1_a",27
